level_0,index,city,year,latitude,longitude,log_pop,num_people,diversity,capital,university,commune,bishop,fup,notability_index,city_id,year_id
649,1122,Elvas,1800,38.883,-7.167,2.5649493574615367,10,2.3978952727983707,0,0,0,0,13.922,184.066256,202,6
650,1125,Emden,1500,53.367,7.217,1.6094379124341003,19,3.4339872044851463,0,0,1,0,6.1646,399.168743,203,3
651,1126,Emden,1600,53.367,7.217,2.70805020110221,37,3.897924704692201,0,0,1,0,9.3316,734.664554,203,4
652,1127,Emden,1700,53.367,7.217,2.302585092994046,38,3.5655616865032327,0,0,1,0,11.809,669.465055,203,5
653,1128,Emden,1800,53.367,7.217,2.302585092994046,128,4.907551385182016,0,0,1,0,18.9,2259.029849,203,6
654,1130,Enkhuizen,1600,52.717,5.283,2.995732273553991,13,2.833213344056216,0,0,1,0,12.821,271.34136,204,4
655,1131,Enkhuizen,1700,52.717,5.283,2.833213344056216,7,2.079441541679836,0,0,1,0,18.457,146.341052,204,5
656,1132,Enkhuizen,1800,52.717,5.283,1.9459101490553132,5,1.7917594692280547,0,0,1,0,25.827,92.768537,204,6
657,1134,Enna (Kasr Yannik),1800,37.567,14.267,2.3978952727983707,5,1.7917594692280547,0,0,0,0,22.234,97.704971,205,6
658,1135,Erfurt,1200,50.983,11.033,3.044522437723423,3,1.945910149055313,0,0,1,0,3.8346,61.574366,206,0
659,1136,Erfurt,1300,50.983,11.033,3.4011973816621555,4,1.945910149055313,0,0,1,0,5.8278,77.170028,206,1
660,1137,Erfurt,1400,50.983,11.033,3.1780538303479458,5,1.6094379124341005,0,1,1,0,4.9887,91.18744,206,2
661,1138,Erfurt,1500,50.983,11.033,2.9444389791664403,67,4.299471981103086,0,1,1,0,6.5735,1271.296518,206,3
662,1139,Erfurt,1600,50.983,11.033,2.9444389791664403,152,5.190211149735708,0,1,1,0,9.9319,2912.609821,206,4
663,1140,Erfurt,1700,50.983,11.033,2.833213344056216,291,5.749802054422644,0,1,1,0,11.408,5655.676287,206,5
664,1141,Erfurt,1800,50.983,11.033,2.833213344056216,586,6.410167591949442,0,1,1,0,19.869,10820.849854,206,6
665,1143,Estepa,1600,37.3,-4.9,2.4849066497880004,1,-0.0,0,0,0,0,11.87,17.150711,207,4
666,1144,Estepa,1800,37.3,-4.9,1.9459101490553132,3,1.3862943611198906,0,0,0,0,18.864,62.763624,207,6
667,1145,Evora,1300,38.567,-7.9,2.4849066497880004,2,1.3862943611198906,0,0,1,1,4.3594,41.140924,208,1
668,1147,Evora,1500,38.567,-7.9,2.5649493574615367,24,3.74504940705388,0,0,1,1,4.6633,528.75564,208,3
669,1148,Evora,1600,38.567,-7.9,2.4849066497880004,7,2.079441541679836,0,0,1,1,7.5698,127.367006,208,4
670,1149,Evora,1700,38.567,-7.9,2.4849066497880004,4,1.945910149055313,0,0,1,1,8.0736,78.477028,208,5
671,1150,Evora,1800,38.567,-7.9,2.4849066497880004,11,2.833213344056216,0,0,1,1,13.327,199.612515,208,6
672,1157,Evreux,1800,49.017,1.15,2.302585092994046,95,4.210631382858707,0,0,0,1,28.056,1780.438388,209,6
673,1161,Exeter,1500,50.722,-3.523,1.9459101490553132,20,3.4657359027997265,0,0,0,1,4.3752,483.758803,210,3
674,1162,Exeter,1600,50.722,-3.523,2.1972245773362196,25,3.924584211636815,0,0,0,1,6.8754,567.481415,210,4
675,1163,Exeter,1700,50.722,-3.523,2.6390573296152584,57,4.447785990028885,0,0,0,1,9.3422,1240.111868,210,5
676,1164,Exeter,1800,50.722,-3.523,2.833213344056216,225,5.530941457667295,0,0,0,1,18.577,4333.667819,210,6
677,1166,Faenza,1300,44.283,11.883,2.4849066497880004,12,2.7516666169315167,0,0,1,1,12.117,236.575041,211,1
678,1167,Faenza,1400,44.283,11.883,2.302585092994046,22,3.2058430290511555,0,0,0,1,8.8677,417.358097,211,2
679,1169,Faenza,1600,44.283,11.883,2.70805020110221,9,2.70805020110221,0,0,1,1,15.36,185.263613,211,4
680,1170,Faenza,1700,44.283,11.883,2.3978952727983707,40,3.74504940705388,0,0,1,1,16.471,739.94029,211,5
681,1171,Faenza,1800,44.283,11.883,2.70805020110221,97,4.672603726913517,0,0,1,1,24.863,1812.892686,211,6
682,1177,Falaise,1800,48.9,-0.2,2.302585092994046,79,3.952603166041009,0,0,0,0,24.569,1432.343177,212,6
683,1178,Ferrara,1200,44.833,11.583,3.295836866004329,7,2.19722457733622,0,0,1,1,7.0165,134.114452,213,0
684,1179,Ferrara,1300,44.833,11.583,3.58351893845611,11,2.403640410614949,0,0,1,1,11.82,197.178376,213,1
685,1180,Ferrara,1400,44.833,11.583,3.6888794541139363,51,4.461583469465479,0,1,0,1,8.9861,1145.047175,213,2
686,1181,Ferrara,1500,44.833,11.583,3.7376696182833684,77,4.590145355097066,0,1,0,1,11.173,1611.246843,213,3
687,1182,Ferrara,1600,44.833,11.583,3.4965075614664802,52,4.0207422347583615,0,1,0,1,15.973,1042.910615,213,4
688,1183,Ferrara,1700,44.833,11.583,3.295836866004329,42,3.9376398109672417,0,1,0,1,16.969,802.242935,213,5
689,1184,Ferrara,1800,44.833,11.583,3.4011973816621555,111,4.652510520930889,0,1,0,1,25.374,2006.612189,213,6
690,1189,Ferrol,1800,43.483,-8.233,2.302585092994046,43,3.8712010109078903,0,0,1,0,12.681,797.977118,214,6
691,1190,Firenze,1200,43.767,11.25,4.0943445622221,49,4.343285462864996,1,0,1,1,6.1494,1094.375148,215,0
692,1191,Firenze,1300,43.767,11.25,4.553876891600541,100,4.98765049104544,1,0,1,1,11.402,2194.840878,215,1
693,1192,Firenze,1400,43.767,11.25,4.007333185232471,241,5.7359009455433565,1,1,1,1,7.6901,5425.402271,215,2
694,1193,Firenze,1500,43.767,11.25,4.007333185232471,327,6.023051187151145,1,1,0,1,9.5715,7063.59772,215,3
695,1194,Firenze,1600,43.767,11.25,4.330733340286331,207,5.431954651809289,1,1,0,1,13.625,4314.122224,215,4
696,1195,Firenze,1700,43.767,11.25,4.276666119016055,166,5.297733312063041,1,1,0,1,14.87,3394.296837,215,5
697,1196,Firenze,1800,43.767,11.25,4.394449154672439,395,5.832131931066506,1,1,0,1,22.974,7465.462244,215,6
698,1201,Flensburg,1600,54.783,9.433,1.791759469228055,104,4.85506475299038,0,0,1,0,7.9161,1988.38487,216,4
699,1203,Flensburg,1800,54.783,9.433,2.5649493574615367,288,5.768694976317392,0,0,1,0,16.254,5380.622038,216,6
700,1206,Foggia,1600,41.45,15.57,1.791759469228055,1,-0.0,0,0,0,0,11.25,16.411901,217,4
701,1207,Foggia,1700,41.45,15.57,2.302585092994046,2,0.6931471805599453,0,0,0,0,11.352,34.988149,217,5
702,1208,Foggia,1800,41.45,15.57,2.5649493574615367,13,2.540036303820981,0,0,0,0,21.158,252.547123,217,6
703,1210,Forli,1300,44.224,12.053,2.6390573296152584,9,2.484906649788001,0,0,1,1,11.594,166.873722,218,1
704,1211,Forli,1400,44.224,12.053,2.4849066497880004,24,3.4761312408539915,0,0,0,1,8.2535,507.090407,218,2
705,1212,Forli,1500,44.224,12.053,2.302585092994046,23,3.295836866004329,0,0,0,1,9.9224,461.991459,218,3
706,1213,Forli,1600,44.224,12.053,2.3978952727983707,25,3.0780145677474757,0,0,0,1,15.071,454.731883,218,4
707,1214,Forli,1700,44.224,12.053,2.4849066497880004,34,3.514710988420309,0,0,0,1,15.956,687.221306,218,5
708,1215,Forli,1800,44.224,12.053,2.772588722239781,60,4.282741056412078,0,0,0,1,24.325,1140.371475,218,6
709,1218,Fossano,1700,44.55,7.717,2.3978952727983707,10,2.3693821196946763,0,0,0,1,15.017,169.44185000000002,219,5
710,1219,Fossano,1800,44.55,7.717,2.6390573296152584,14,2.639057329615258,0,0,0,1,26.324,263.595855,219,6
711,1224,Francavilla,1800,40.533,17.583,2.3978952727983707,25,3.3790925052297323,0,0,0,0,17.704,428.029202,220,6
712,1225,Frankfurt a Main,1300,50.117,8.683,2.5649493574615367,4,2.079441541679836,0,0,1,0,7.6365,81.200977,221,1
713,1226,Frankfurt a Main,1400,50.117,8.683,2.3978952727983707,14,2.871476118054867,0,0,1,0,5.8992,258.373548,221,2
714,1227,Frankfurt a Main,1500,50.117,8.683,2.4849066497880004,29,3.6542220950859408,0,0,1,0,7.1085,545.164909,221,3
715,1228,Frankfurt a Main,1600,50.117,8.683,2.995732273553991,96,4.703552423066638,0,0,1,0,10.682,1850.612516,221,4
716,1229,Frankfurt a Main,1700,50.117,8.683,3.332204510175204,222,5.633533173360044,0,0,1,0,12.923,4408.755742,221,5
717,1230,Frankfurt a Main,1800,50.117,8.683,3.871201010907891,910,6.658535869172187,0,0,1,0,21.611,16849.435512,221,6
718,1232,Frankfurt a Oder,1500,52.35,14.55,2.3978952727983707,16,2.830940430253775,0,1,1,0,5.3037,306.010474,222,3
719,1233,Frankfurt a Oder,1600,52.35,14.55,2.5649493574615367,32,3.5734504974788224,0,1,1,0,8.2784,607.707454,222,4
720,1234,Frankfurt a Oder,1700,52.35,14.55,2.1972245773362196,52,4.114119103148517,0,1,1,0,9.5792,964.64975,222,5
721,1235,Frankfurt a Oder,1800,52.35,14.55,2.5649493574615367,175,5.171045789904559,0,1,1,0,16.85,3158.431366,222,6
722,1238,Freiberg,1500,50.917,13.367,2.0794415416798357,25,3.49650756146648,0,0,1,0,6.2526,469.061075,223,3
723,1239,Freiberg,1600,50.917,13.367,2.4849066497880004,37,3.752682943892809,0,0,1,0,9.5698,650.407192,223,4
724,1240,Freiberg,1700,50.917,13.367,2.0794415416798357,68,4.319337483911783,0,0,1,0,11.315,1261.187818,223,5
725,1241,Freiberg,1800,50.917,13.367,2.302585092994046,190,5.240574194558839,0,0,1,0,19.673,3380.1816,223,6
726,1243,Freiburg,1300,48.0,7.85,2.302585092994046,3,1.5498260458782016,0,0,1,0,7.6091,46.664017,224,1
727,1244,Freiburg,1400,48.0,7.85,2.1972245773362196,11,2.351673301904631,0,0,1,0,6.2813,217.16054,224,2
728,1245,Freiburg,1500,48.0,7.85,1.791759469228055,10,2.639057329615258,0,1,1,0,7.8567,197.370926,224,3
729,1246,Freiburg,1600,48.0,7.85,2.302585092994046,20,2.8782183066708518,0,1,1,0,11.425,341.484107,224,4
730,1247,Freiburg,1700,48.0,7.85,1.6094379124341003,79,4.492145360159508,0,1,1,0,13.71,1436.138128,224,5
731,1248,Freiburg,1800,48.0,7.85,2.1972245773362196,236,5.396781833845111,0,1,1,0,22.552,4198.348087,224,6
732,1253,Fuerth,1800,49.467,10.967,2.4849066497880004,116,4.86950259647559,0,0,0,0,22.784,2167.360037,225,6
733,1257,Gaeta,1600,41.2,13.583,2.302585092994046,6,1.3296613488547582,0,0,0,0,12.866,104.369945,226,4
734,1258,Gaeta,1700,41.2,13.583,2.3978952727983707,11,2.484906649788001,0,0,0,0,14.077,218.878025,226,5
735,1259,Gaeta,1800,41.2,13.583,2.5649493574615367,23,3.071080362736029,0,0,0,0,23.876,427.593236,226,6
736,1264,Gallipoli,1800,40.056,17.976,2.302585092994046,16,2.833213344056216,0,0,0,1,16.239,287.615903,227,6
737,1266,Galway,1700,53.272,-9.049,1.791759469228055,11,2.70805020110221,0,0,0,0,5.949,241.064773,228,5
738,1267,Galway,1800,53.272,-9.049,2.70805020110221,58,4.262215337991257,0,0,0,0,12.025,1121.151329,228,6
739,1269,Gdansk (Danzig),1300,54.35,18.667,2.1972245773362196,3,1.0986122886681096,0,0,0,0,3.4096,56.868345,229,1
740,1270,Gdansk (Danzig),1400,54.35,18.667,2.995732273553991,7,1.945910149055313,0,0,1,0,2.9023,128.61893899999998,229,2
741,1271,Gdansk (Danzig),1500,54.35,18.667,3.4011973816621555,22,3.120291565301285,0,0,1,0,4.061,406.145423,229,3
742,1272,Gdansk (Danzig),1600,54.35,18.667,4.382026634673881,46,4.04305126783455,0,0,1,0,6.1475,907.711865,229,4
743,1273,Gdansk (Danzig),1700,54.35,18.667,3.6888794541139363,75,4.564776898212301,0,0,1,0,7.0024,1456.977906,229,5
744,1274,Gdansk (Danzig),1800,54.35,18.667,3.6109179126442243,192,5.348948089515703,0,0,1,0,11.789,3640.06862,229,6
745,1277,"Geneve (Geneva, Genf)",1400,46.2,6.167,2.0794415416798357,13,3.319419301952094,0,0,1,1,5.8169,294.788018,230,2
746,1278,"Geneve (Geneva, Genf)",1500,46.2,6.167,2.4849066497880004,23,3.6375861597263857,0,0,1,1,7.3926,495.580435,230,3
747,1279,"Geneve (Geneva, Genf)",1600,46.2,6.167,2.772588722239781,52,4.077537443905719,0,1,1,1,10.969,1019.130866,230,4
748,1280,"Geneve (Geneva, Genf)",1700,46.2,6.167,2.8903717578961645,243,5.515642751588562,0,1,1,1,13.755,4741.788014,230,5
749,1281,"Geneve (Geneva, Genf)",1800,46.2,6.167,3.2188758248682006,455,5.993830823269411,0,1,1,1,22.166,8667.172075,230,6
750,1282,Genova,1200,44.417,8.95,3.4011973816621555,19,3.53598308231342,0,0,1,1,5.9805,404.077522,231,0
751,1283,Genova,1300,44.417,8.95,4.605170185988092,33,3.764584254725009,1,0,1,1,9.0872,664.649007,231,1
752,1284,Genova,1400,44.417,8.95,4.605170185988092,51,3.996332219868016,1,0,1,1,6.8177,1058.171094,231,2
753,1285,Genova,1500,44.417,8.95,4.060443010546419,128,4.3160273353763765,1,0,1,1,8.7894,2444.282184,231,3
754,1286,Genova,1600,44.417,8.95,4.143134726391533,183,4.836926519842348,1,0,1,1,13.315,3533.9283,231,4
755,1287,Genova,1700,44.417,8.95,4.174387269895637,107,4.698166105474586,1,0,1,1,14.615,2067.300337,231,5
756,1288,Genova,1800,44.417,8.95,4.499809670330265,300,5.59879194456931,1,0,1,1,23.308,5468.698606,231,6
757,1289,"Gent (Gand, Ghent)",1200,51.05,3.717,3.2188758248682006,2,1.6094379124341005,0,0,0,0,5.5776,42.363333,232,0
758,1290,"Gent (Gand, Ghent)",1300,51.05,3.717,3.6888794541139363,4,2.19722457733622,0,0,1,0,9.3469,104.951683,232,1
759,1291,"Gent (Gand, Ghent)",1400,51.05,3.717,4.02535169073515,13,2.890371757896165,0,0,1,0,7.4972,305.43476,232,2
760,1292,"Gent (Gand, Ghent)",1500,51.05,3.717,4.007333185232471,31,3.713572066704308,0,0,1,0,9.9765,649.883928,232,3
761,1293,"Gent (Gand, Ghent)",1600,51.05,3.717,3.4339872044851463,18,3.151458510243029,0,0,1,1,14.588,337.676797,232,4
762,1294,"Gent (Gand, Ghent)",1700,51.05,3.717,3.9512437185814275,37,3.673173853481987,0,0,1,1,20.615,698.405275,232,5
763,1295,"Gent (Gand, Ghent)",1800,51.05,3.717,4.007333185232471,187,5.135838770416601,0,0,1,1,29.214,3547.590906,232,6
764,1297,Gerona (Djarunda),1300,41.983,2.817,2.0794415416798357,8,2.70805020110221,0,0,1,1,6.3533,187.879485,233,1
765,1298,Gerona (Djarunda),1400,41.983,2.817,1.6094379124341003,5,1.7917594692280547,0,0,1,1,4.8009,96.807682,233,2
766,1299,Gerona (Djarunda),1500,41.983,2.817,1.791759469228055,5,1.7917594692280547,0,0,1,1,5.8775,98.427228,233,3
767,1300,Gerona (Djarunda),1600,41.983,2.817,1.6094379124341003,6,2.0431918705451206,0,0,1,1,8.9114,110.740134,233,4
768,1302,Gerona (Djarunda),1800,41.983,2.817,2.6390573296152584,65,4.367843596525753,0,0,1,1,19.034,1175.356853,233,6
769,1308,Gibraltar,1800,36.143,-5.353,2.995732273553991,32,3.663561646129645,0,0,0,0,15.281,592.963667,234,6
770,1313,Glasgow,1600,55.862,-4.245,2.0794415416798357,12,3.044522437723422,0,1,0,0,5.2975,275.916802,235,4
771,1314,Glasgow,1700,55.862,-4.245,2.5649493574615367,56,4.338935822059851,0,1,0,0,7.1382,1288.368868,235,5
772,1315,Glasgow,1800,55.862,-4.245,4.248495242049359,409,6.008532387108737,0,1,0,0,17.082,7805.9998923,235,6
773,1316,Goerlitz,1500,51.167,15.0,2.3978952727983707,26,3.354987569624825,0,0,1,0,5.7706,501.489151,236,3
774,1317,Goerlitz,1600,51.167,15.0,2.302585092994046,23,3.3276698862269423,0,0,1,0,8.871,435.540705,236,4
775,1318,Goerlitz,1700,51.167,15.0,1.6094379124341003,56,4.252478773720447,0,0,1,0,10.228,1028.222694,236,5
776,1319,Goerlitz,1800,51.167,15.0,2.1972245773362196,138,5.056520595970909,0,0,1,0,17.346,2480.330679,236,6
777,1322,"Goeteborg, (Loedoense, Gothenburg)",1700,57.717,11.967,1.6094379124341003,67,4.426341911065375,0,0,0,0,7.2111,1199.319715,237,5
778,1323,"Goeteborg, (Loedoense, Gothenburg)",1800,57.717,11.967,2.5649493574615367,328,5.661616497547178,0,0,0,0,12.208,5175.511941,237,6
779,1325,Gorizia,1600,45.95,13.633,1.6094379124341003,10,2.163955656882057,0,0,0,1,11.137,189.058435,238,4
780,1326,Gorizia,1700,45.95,13.633,2.302585092994046,25,3.4339872044851463,0,0,0,1,12.389,451.057546,238,5
781,1327,Gorizia,1800,45.95,13.633,2.302585092994046,60,4.280520263906446,0,0,0,1,20.717,1145.914974,238,6
782,1330,Goslar,1500,51.9,10.433,2.4849066497880004,11,2.484906649788001,0,0,1,0,6.768,199.811177,239,3
783,1331,Goslar,1600,51.9,10.433,2.0794415416798357,33,3.69562743973994,0,0,1,0,10.038,632.569124,239,4
784,1333,Goslar,1800,51.9,10.433,1.6094379124341003,212,5.413232651570437,0,0,1,0,20.194,3799.942613,239,6
785,1339,Gotha,1700,50.95,10.717,1.9459101490553132,216,5.556901640210556,0,0,1,0,12.023,4202.353365,240,5
786,1340,Gotha,1800,50.95,10.717,2.4849066497880004,385,6.011326508865908,0,0,1,0,20.084,7098.159013,240,6
787,1342,Gouda,1500,52.017,4.7,2.3978952727983707,19,3.1780538303479453,0,0,1,0,9.9136,421.995103,241,3
788,1343,Gouda,1600,52.017,4.7,2.6390573296152584,22,3.107972275978608,0,0,1,0,17.657,461.670317,241,4
789,1344,Gouda,1700,52.017,4.7,2.833213344056216,5,1.9061547465398496,0,0,1,0,26.622,96.663232,241,5
790,1345,Gouda,1800,52.017,4.7,2.4849066497880004,11,2.70805020110221,0,0,1,0,33.43,198.696163,241,6
791,1346,Granada (Gharnata),1200,37.183,-3.6,4.0943445622221,2,2.19722457733622,0,0,0,0,3.9864,46.919794,242,0
792,1347,Granada (Gharnata),1300,37.183,-3.6,5.0106352940962555,12,3.536954685848359,1,0,0,0,5.4613,281.285545,242,1
793,1348,Granada (Gharnata),1400,37.183,-3.6,4.605170185988092,8,2.9019086694031566,1,0,0,0,4.6055,194.124317,242,2
794,1349,Granada (Gharnata),1500,37.183,-3.6,4.248495242049359,30,3.521377609091708,0,0,0,0,6.1692,630.777403,242,3
795,1350,Granada (Gharnata),1600,37.183,-3.6,4.23410650459726,11,2.685945324669788,0,0,0,0,9.4915,229.473903,242,4
796,1351,Granada (Gharnata),1700,37.183,-3.6,4.248495242049359,13,2.70805020110221,0,0,0,0,8.9492,241.227684,242,5
797,1352,Granada (Gharnata),1800,37.183,-3.6,4.248495242049359,61,4.40213826609636,0,0,0,0,15.957,1170.491503,242,6
798,1353,Gravina,1500,40.817,16.417,2.302585092994046,2,0.6931471805599453,0,0,0,1,6.0357,45.602284,243,3
799,1354,Gravina,1600,40.817,16.417,2.4849066497880004,4,1.945910149055313,0,0,0,1,12.186,79.454606,243,4
800,1358,Graz,1300,47.067,15.45,1.6094379124341003,2,1.3862943611198906,0,0,0,0,5.4966,44.161453,244,1
801,1360,Graz,1500,47.067,15.45,1.6094379124341003,11,2.7516666169315167,0,0,1,0,6.0268,243.209398,244,3
802,1361,Graz,1600,47.067,15.45,2.0794415416798357,35,3.813352929274397,0,1,1,0,9.2074,764.188454,244,4
803,1362,Graz,1700,47.067,15.45,3.091042453358316,52,4.0857247829358565,0,1,1,0,10.526,941.208908,244,5
804,1363,Graz,1800,47.067,15.45,3.4339872044851463,229,5.398021010487515,0,1,1,1,18.164,4211.882565,244,6
805,1365,Great-Yarmouth,1600,52.606,1.73,2.0794415416798357,6,2.079441541679836,0,0,0,0,9.9152,137.733902,245,4
806,1366,Great-Yarmouth,1700,52.606,1.73,2.302585092994046,11,2.833213344056216,0,0,0,0,14.162,234.332082,245,5
807,1367,Great-Yarmouth,1800,52.606,1.73,2.833213344056216,35,3.931825632724325,0,0,1,0,23.722,731.145942,245,6
808,1372,Greenock,1800,55.951,-4.763,2.833213344056216,85,4.654055795287052,0,0,0,0,16.068,1642.615828,246,6
809,1377,Greenwich,1800,51.479,0.009,2.6390573296152584,112,4.770014174114312,0,0,0,0,99.658,2085.339494,247,6
810,1381,Grenoble,1600,45.167,5.717,2.4849066497880004,21,3.295836866004329,0,1,1,1,10.821,395.242413,248,4
811,1382,Grenoble,1700,45.167,5.717,2.995732273553991,146,4.684597034808299,0,1,1,1,13.81,2617.394458,248,5
812,1383,Grenoble,1800,45.167,5.717,2.995732273553991,160,4.668299314993911,0,1,1,1,22.067,2908.898773,248,6
813,1386,Groningen,1400,53.217,6.55,1.6094379124341003,5,1.6094379124341005,0,0,1,0,4.6051,102.0257,249,2
814,1387,Groningen,1500,53.217,6.55,2.6390573296152584,6,1.7917594692280547,0,0,1,0,6.1974,119.320702,249,3
815,1388,Groningen,1600,53.217,6.55,2.9444389791664403,14,2.772588722239781,0,0,1,1,9.8428,277.800873,249,4
816,1389,Groningen,1700,53.217,6.55,2.9444389791664403,30,3.4778907495094358,0,1,1,1,12.671,602.729763,249,5
817,1390,Groningen,1800,53.217,6.55,3.1780538303479458,58,4.307797776110312,0,1,1,1,19.732,1175.151632,249,6
818,1394,Gualdalajara,1600,40.63,-3.17,2.302585092994046,11,2.484906649788001,0,0,1,0,10.185,226.680417,250,4
819,1396,Gualdalajara,1800,40.63,-3.17,2.772588722239781,18,2.813355404500616,0,0,1,0,17.31,327.886325,250,6
820,1398,Gyoengyoes,1800,47.783,19.933,2.302585092994046,14,3.2444926304072963,0,0,0,0,15.722,273.834667,251,6
821,1402,Gyoer (Raab),1700,47.683,17.633,1.9459101490553132,15,2.995732273553991,0,0,0,1,9.5909,280.193675,252,5
822,1403,Gyoer (Raab),1800,47.683,17.633,2.5649493574615367,53,4.330040596131885,0,0,1,1,17.107,1087.986595,252,6
823,1406,Haarlem,1400,52.367,4.65,2.0794415416798357,4,1.945910149055313,0,0,1,0,5.5114,99.355742,253,2
824,1407,Haarlem,1500,52.367,4.65,2.4849066497880004,28,3.709284250599981,0,0,1,0,8.9493,589.384546,253,3
825,1408,Haarlem,1600,52.367,4.65,3.6635616461296463,152,4.641019157612505,0,0,1,1,15.921,3177.530601,253,4
826,1409,Haarlem,1700,52.367,4.65,3.6109179126442243,32,3.4183849970036797,0,0,1,1,25.37,602.02075,253,5
827,1410,Haarlem,1800,52.367,4.65,3.091042453358316,58,4.143191539568002,0,0,1,1,32.555,1137.077516,253,6
828,1411,Halberstadt,1300,51.9,11.05,1.791759469228055,1,-0.0,0,0,1,1,5.9526,16.786337,254,1
829,1414,Halberstadt,1600,51.9,11.05,2.4849066497880004,18,3.1780538303479453,0,0,1,1,9.8874,326.43135,254,4
830,1415,Halberstadt,1700,51.9,11.05,2.302585092994046,74,4.430076779440028,0,0,1,1,11.237,1343.309477,254,5
831,1416,Halberstadt,1800,51.9,11.05,2.4849066497880004,151,5.126574806557303,0,0,1,1,20.122,2687.275582,254,6
832,1420,Halifax,1800,53.726,-1.856,2.4849066497880004,31,3.6542220950859408,0,0,0,0,28.373,608.7463346,255,6
833,1423,Halle,1500,51.5,12.0,2.0794415416798357,29,3.5157396511717023,0,0,1,0,6.5376,577.82818,256,3
834,1424,Halle,1600,51.5,12.0,2.302585092994046,118,4.720519488792915,0,0,1,0,9.9669,2255.276184,256,4
835,1426,Halle,1800,51.5,12.0,2.995732273553991,357,5.878675880573194,0,1,1,0,19.799,6489.555092,256,6
836,1427,Hamburg,1300,53.55,10.0,2.0794415416798357,2,0.6931471805599453,0,0,1,0,5.3287,34.297045,257,1
837,1428,Hamburg,1400,53.55,10.0,3.091042453358316,11,2.3693821196946763,0,0,1,0,4.5432,199.98021,257,2
838,1429,Hamburg,1500,53.55,10.0,2.70805020110221,48,3.799278488587778,0,0,1,0,5.8053,855.644172,257,3
839,1430,Hamburg,1600,53.55,10.0,3.6888794541139363,107,4.702133848373636,0,0,1,0,8.731,1939.665574,257,4
840,1431,Hamburg,1700,53.55,10.0,4.248495242049359,212,5.39102665376433,0,0,1,0,11.781,3826.913985,257,5
841,1432,Hamburg,1800,53.55,10.0,4.867534450455582,936,6.4965529469782926,0,0,1,0,20.01,16978.322594,257,6
