city,year,log_pop,diversity,capital,commune,bishop,num_people_divide,university,longitude,latitude
Reading,1800,2.302585092994046,4.127134385045091,0,1,0,1.308332819650179,0,-0.971,51.455
Regensburg,1800,3.1354942159291497,4.463989250893791,0,1,0,1.1819938976071607,0,12.1,49.017
Reims,1800,3.4011973816621555,4.170034825207631,0,1,0,0.9808292530117262,0,4.033,49.25
Roma,1800,5.030437921392435,5.483393055520351,1,1,0,0.6359887667199967,1,12.483,41.9
Rouen,1800,4.382026634673881,4.779305134130165,0,1,0,0.7359671777428735,0,1.083,49.433
Salerno,1800,2.302585092994046,2.857102837442002,0,0,0,0.1823215567939546,1,14.783,40.683
Saluzzo,1800,2.302585092994046,2.833213344056216,0,1,1,0.4054651081081644,0,7.483,44.65
Savona,1800,2.0794415416798357,2.70805020110221,0,0,1,0.4855078157817008,0,8.5,44.283
"Sevilla(Seville, Ishbiliya)",1800,4.564348191467836,4.20332563442898,0,0,0,-0.5212969236332861,1,-5.987,37.377
Shrewsbury,1800,2.70805020110221,3.80666248977032,0,1,0,0.7259370033829363,0,-2.748,52.707
Siena,1800,2.833213344056216,4.01148489705826,0,0,1,1.1180303745252111,1,11.35,43.317
Soest,1800,1.791759469228055,4.189278645347273,0,1,0,2.3978952727983707,0,8.117,51.583
Spoleto,1800,1.791759469228055,3.679760009116018,0,1,1,1.7346010553881064,0,12.733,42.733
St-Jean-d'Angely,1800,2.302585092994046,3.00505416901105,0,0,0,1.3609765531356006,0,-0.517,45.95
Stralsund,1800,2.3978952727983707,4.886792041339096,0,1,0,2.5220856530297544,0,13.1,54.3
Strasbourg (Strassburg),1800,3.8918202981106265,5.3700387394537055,0,1,1,1.4457177815906914,1,7.75,48.583
Stuttgart,1800,2.995732273553991,5.7428784396166375,0,1,0,2.8361502037295256,0,9.183,48.767
Toledo,1800,2.8903717578961645,2.079441541679836,0,0,0,-1.2809338454620642,0,-4.017,39.867
Torino,1800,4.406719247264253,5.350099479322295,1,1,1,0.6171612735820233,1,7.667,45.05
Toulouse,1800,3.912023005428146,4.403807620704495,0,1,0,0.9707789171582248,1,1.433,43.6
Tournai (Doornik),1800,3.044522437723423,3.204777524132256,0,1,1,0.0,0,3.383,50.6
Tours,1800,2.5649493574615367,4.254310131416971,0,1,0,1.817077277212345,0,0.683,47.383
Treviso,1800,2.302585092994046,3.5508536106210085,0,1,1,1.0986122886681098,1,12.245,45.667
Trier,1800,2.5649493574615367,3.091042453358315,0,1,0,0.5260930958967791,1,6.633,49.75
Troyes,1800,3.1354942159291497,3.9565339287551344,0,1,1,1.3071570405611668,0,4.083,48.3
Ulm,1800,2.772588722239781,4.512222963917887,0,1,0,1.8021222562636017,0,10.05,48.567
Valencia (Balansiya),1800,4.382026634673881,3.963311928765759,0,1,0,-0.5108256237659907,1,-0.367,39.467
Velletri,1800,0.0,2.639057329615258,0,0,1,2.5649493574615367,0,12.783,41.683
Venezia,1800,4.927253685157205,5.639545243922938,0,1,0,0.6449003470205599,0,12.327,45.439
Vercelli,1800,2.772588722239781,3.091042453358315,0,0,1,0.17185025692665923,1,8.417,45.317
Verona,1800,3.9318256327243257,4.5223751737392135,0,0,1,0.522521663529182,0,11.0,45.45
Vigevano,1800,2.4849066497880004,1.0986122886681096,0,0,0,-1.3862943611198906,0,8.85,45.317
Villefranche-de-Rouergue,1800,0.0,3.278015012194913,0,0,0,3.784189633918261,0,2.05,44.35
Viterbo,1800,2.5649493574615367,3.028029073307412,0,1,1,0.26826398659467937,0,12.1,42.417
Wien (Vienna),1800,5.5093883366279774,6.081322886256364,1,1,0,0.5212969236332861,1,16.367,48.2
Winchester,1800,0.0,4.060055625636064,0,1,1,3.4965075614664802,0,-1.308,51.062
Worcester,1800,2.3978952727983707,4.054040929310466,0,1,1,1.213022639845854,0,-2.212,52.197
Worms,1800,1.6094379124341003,4.10239083245502,0,1,1,2.302585092994046,0,8.36,49.636
Wuerzburg,1800,2.995732273553991,4.893031320513758,0,1,1,1.8325814637483102,0,9.949,49.797
York,1800,2.833213344056216,3.931717129171386,0,1,0,0.8303483020734302,0,-1.093,53.956
Zamora,1800,2.302585092994046,1.7917594692280547,0,1,1,-0.5108256237659907,0,-5.75,41.5
"Zaragoza (Sarakusta, Saragossa)",1800,3.7612001156935624,4.08241521210574,0,1,0,0.13062018241706422,1,-0.883,41.633
Zuerich,1800,2.302585092994046,5.389215478423033,0,1,0,3.091042453358316,0,8.55,47.367
lorient,1800,2.995732273553991,3.744778911279804,0,0,0,1.0986122886681098,0,-3.37,47.75
s Gravenhage,1800,3.6635616461296463,4.414897478384471,0,1,0,0.5849335959197126,0,4.3,52.083
