city,year,longitude,latitude,Influ_diversity,Influ_num_people_divide
Bradford,1700,-1.75,53.788,11.176800583840539,-15.403999293859139
Braga,1700,-8.433,41.55,31.674885205819425,-9.120340859552103
"Braila (Barbosi, Ibrail, Ibraila)",1700,27.983,45.267,9.321284038138337,-7.262546213621277
Brandenburg,1700,12.55,52.417,62.54072809112468,-455.53448526016854
Brasov (Kronstadt),1700,25.583,45.633,12.458907612613194,-9.205392971405313
Bratislava (Pressburg),1700,17.117,48.15,44.63585156973217,-34.107812159948146
Braunschweig,1700,10.533,52.267,59.043665476959816,-229.67854966777443
Bremen,1700,8.8,53.083,64.22222659151137,-153.62997657737074
Brescia,1700,10.25,45.55,56.02539124151662,-15.847718098837275
Brest,1700,-4.483,48.4,45.547572149394114,-31.124702434204
Bristol,1700,-2.569,51.477,44.75090835051607,-88.40283164032631
Brno (Bruenn),1700,16.633,49.2,47.31514867604855,-48.76837519445116
Brugge (bruges),1700,3.233,51.217,33.94143862310901,-10.7595502263179
Bruxelles (brussels),1700,4.333,50.833,43.05876301992466,-13.894823687366182
Buda,1700,19.033,47.5,27.819812483824656,-17.931682575670003
Bukarest (Buekresh),1700,26.1,44.433,13.792004271674553,-11.275449933568067
Burgos (Burghush),1700,-3.7,42.35,48.38958762276647,-104.16781054011726
Cabra (Kabra),1700,-4.45,37.467,19.687609926988856,-19.746493088787147
Cadiz (Kadis),1700,-6.299,36.534,23.113288309812894,-12.189050492287938
Caen,1700,-0.35,49.183,50.310388164091016,-66.69118870597445
Cagliari,1700,9.117,39.217,20.217477894745905,-8.227361270207906
Cahors,1700,1.433,44.433,33.781211242882215,-15.489143594315083
Caltagirone,1700,14.517,37.233,8.94144046707243,-1.7208592992885712
Caltanisetta,1700,14.067,37.483,8.94144046707243,-2.8630556388092976
Cambrai,1700,3.233,50.167,33.52961431580654,-27.659208198125697
Cambridge,1700,0.144,52.205,55.10813842298878,-49.64033802994042
Canicatti,1700,13.85,37.35,16.027364388442667,-3.9939798878904496
Carcassonne,1700,2.35,43.217,40.28971875734798,-43.93822667603896
Carmona (Karmuna),1700,-5.633,37.467,29.2364060772153,-4.4500523275559125
Cartagena (Kartadjanna),1700,-0.983,37.6,27.779519490379343,-8.544838013131086
Casale,1700,8.45,45.133,30.94074154687955,-8.615600205649445
Castellon-de-la-Plana,1700,-0.033,39.983,23.434524637386115,-20.649685539876035
Castelvetrano,1700,12.783,37.683,23.669590384219344,-12.898619099828961
Castres,1700,2.25,43.6,37.374960756425544,-15.528104425019311
Castroreale,1700,15.2,38.1,24.804877219773033,-6.082960682109539
Catania,1700,15.1,37.5,21.714836994684212,-4.475857336854455
Catanzaro,1700,16.583,38.9,30.000272999057817,-53.41882392303282
Cava di Tirreni,1700,14.7,40.7,17.772603883686596,-15.35195875570421
Cazorla,1700,-3.0,37.917,29.34861141167778,-11.217627113395917
Ccuneo,1700,7.533,44.383,38.858154731179276,-20.868255800126743
Ceske Budejovice (Budweis),1700,14.467,48.983,47.78759446041213,-82.52762009069241
Chalon-sur-saone,1700,4.85,46.783,57.64181201616639,-70.6749851506122
Chalons-sur-Marne,1700,4.367,48.95,58.82051845405258,-165.14544378085336
Chambery,1700,5.9,45.6,56.62042906460236,-69.85390110416776
Chartres,1700,1.5,48.45,55.88150204327601,-96.1058638376161
Chatham,1700,0.535,51.361,58.13384656121531,-50.889310945658735
Chemnitz (olim Karl-Marx-Stadt),1700,12.917,50.833,67.30626686913388,-273.3689469278448
Cherbourg,1700,-1.65,49.65,49.18141725407317,-42.12342887123394
Chester,1700,-2.891,53.192,33.36233062080234,-58.28540273352106
Chieti,1700,14.167,42.35,45.26077451174521,-151.57989477126745
Chioggia,1700,12.289,45.226,53.64048059141279,-37.691977234893606
Chivasso,1700,7.883,45.183,34.81806562156718,-13.582580458436604
Cimpulung (Camplung),1700,25.62,47.5,21.78019165075153,-6.892480164519555
Ciudad-Real,1700,-3.933,38.983,35.40058883254304,-21.65015680507565
Ciudad-Rodrigo,1700,-6.533,40.6,30.2654158417327,-22.446818790826267
Clermont-Ferrand,1700,3.083,45.783,43.92260885020713,-45.68843852801874
"Cluj (Klausenburg, Napora)",1700,23.6,46.767,13.046884232751852,-5.967315041765252
Coimbra Kulumriyya),1700,-8.417,40.2,47.16847493358332,-19.67826216098402
Colchester,1700,0.9,51.892,62.09539472412497,-75.60333737507817
Colmar,1700,7.367,48.083,58.41749552319955,-38.19775500571827
Comiso,1700,14.6,36.933,14.897552533914338,-2.6427202608901803
Como,1700,9.083,45.783,37.97102226212815,-9.02102077908499
Cordoba (Kurtuba),1700,-4.767,37.883,23.661203011598086,-25.90988005713613
Cork,1700,-8.496,51.899,17.67474788507211,-6.713454705700865
Corleone,1700,13.3,37.817,26.254760698506526,-3.6225170797559985
Cosenza,1700,16.25,39.3,33.459771989143384,-28.439365608666638
Coventry,1700,-1.508,52.403,34.19847543954321,-49.790404409944955
Craiova,1700,23.8,44.317,13.046884232751852,-5.9094922215931085
Crema,1700,9.683,45.367,41.624982740933426,-8.137840789100842
Cremona,1700,10.033,45.117,47.23439656328222,-10.669669291266903
Cuenca (Kunka),1700,-2.133,40.067,35.5688072766303,-76.72262196555324
Dbrecen (Debreczin),1700,21.633,47.533,8.733307417999681,-18.94275588839435
Delft,1700,4.367,52.0,68.82744955361784,-24.64205466619427
Deptford,1700,-0.034,51.479,63.36122436515748,-48.067557321258114
Derby,1700,-1.472,52.915,54.013894211125795,-85.88175668082084
Dessau,1700,12.25,51.833,58.5169229309459,-286.4757281802935
Deventer,1700,6.2,52.25,51.49938669495459,-65.8526827189067
Dieppe,1700,1.083,49.933,50.312862057742656,-52.24870030754925
Dijon,1700,5.017,47.317,58.801285556928384,-164.53483479983552
Dinan,1700,-2.033,48.45,52.20033084106283,-37.458779363918275
Djirokaster (Ergiri),1700,20.117,40.083,11.89642580761889,-16.65297220957745
Dordrecht,1700,4.667,51.8,68.43975779248484,-23.969207304191144
Douai,1700,3.067,50.367,27.337744104120763,-2.764728360368785
Dover,1700,1.309,51.125,49.567712964355955,-42.48242598047414
Dresden,1700,13.75,51.05,60.96165262885018,-245.86552251296453
Drogheda,1700,-6.35,53.717,32.62971972603753,-32.09166519553987
Dublin,1700,-6.25,53.333,24.041046582663995,-27.65582884804826
Dudley,1700,-2.096,52.512,35.101828345085615,-32.74423702319692
Duesseldorf,1700,6.767,51.217,50.605894853563306,-147.95124997446464
Dundee,1700,-3.031,56.48,42.178513478962394,-11.349793559503675
"Dunkerque (Duinkerken, Duenkirchen)",1700,2.367,51.05,23.45306996252534,-15.68650507241447
"Durres (Dyrrachium, Durazzo)",1700,19.433,41.317,4.470720233536215,-8.416991388536427
Ecija (Istidja),1700,-5.083,37.533,19.276665166064827,-14.364074013153827
Edinburgh,1700,-3.161,55.949,32.944471564879294,-24.533396558752496
Eger (Erlau),1700,20.37,47.9,18.054591456138024,-16.779928247713652
Elberfeld,1700,7.133,51.267,54.1738310141702,-162.52260065784492
Elblag (Elbing),1700,19.383,54.167,50.01571670307177,-21.90906656322533
Elvas,1700,-7.167,38.883,26.185557228220425,-6.539760961469478
Emden,1700,7.217,53.367,52.9041527955539,-130.28211778301986
Enkhuizen,1700,5.283,52.717,61.203076185647284,-33.83008604446916
Erfurt,1700,11.033,50.983,64.32772681525232,-430.86591847244216
Estepa,1700,-4.9,37.3,27.87908211059887,-14.741988656195966
Evora,1700,-7.9,38.567,30.19921223118313,-41.92732690682156
Evreux,1700,1.15,49.017,60.84549398244639,-97.21172527340835
Exeter,1700,-3.523,50.722,58.62570373762648,-123.30716401709691
Faenza,1700,11.883,44.283,57.4706039053828,-21.633995147263555
Falaise,1700,-0.2,48.9,54.20035903814454,-40.555273988165396
Ferrara,1700,11.583,44.833,61.254274697700744,-17.246428778596734
Ferrol,1700,-8.233,43.483,38.552676078116896,-32.775130929974615
Firenze,1700,11.25,43.767,63.25559153812854,-39.5301579905421
Flensburg,1700,9.433,54.783,67.10028330024859,-31.191564246483377
Foggia,1700,15.57,41.45,23.63085995191402,-20.551882369756296
Forli,1700,12.053,44.224,55.155090491186364,-18.11731635679408
Francavilla,1700,17.583,40.533,27.991247398352698,-25.32414239824947
Frankfurt a Main,1700,8.683,50.117,55.372689531752115,-218.6970256641583
Frankfurt a Oder,1700,14.55,52.35,53.78103436610823,-87.65519008495765
Freiberg,1700,13.367,50.917,64.6812252933751,-247.86908323192932
Freiburg,1700,7.85,48.0,61.73125943828482,-65.41495646074641
Fuerth,1700,10.967,49.467,61.52487512201073,-159.45220890670407
Gaeta,1700,13.583,41.2,39.74967739737881,-59.5968242950253
Gallipoli,1700,17.976,40.056,23.591724809107085,-23.345458200270834
Galway,1700,-9.049,53.272,26.90518245199878,-11.029350003349688
Gdansk (Danzig),1700,18.667,54.35,39.1199065992032,-19.801424767950685
"Geneve (Geneva, Genf)",1700,6.167,46.2,57.328372697565364,-58.15056230132582
Genova,1700,8.95,44.417,31.806533809459104,-13.6544459635077
"Gent (Gand, Ghent)",1700,3.717,51.05,41.407206115545144,-12.553935015945662
Gerona (Djarunda),1700,2.817,41.983,35.852376610080135,-40.897740573521084
Glasgow,1700,-4.245,55.862,38.812865765320815,-28.34970269011399
Goerlitz,1700,15.0,51.167,52.91384649924431,-58.172648234185395
"Goeteborg, (Loedoense, Gothenburg)",1700,11.967,57.717,61.92170767806341,-381.3850885458805
Gorizia,1700,13.633,45.95,32.83609163504709,-13.619752271404414
Goslar,1700,10.433,51.9,61.38326178196796,-170.78090530890125
Gotha,1700,10.717,50.95,60.617706400681534,-183.91738425577446
Gouda,1700,4.7,52.017,72.1381875688438,-31.1706831260376
Granada (Gharnata),1700,-3.6,37.183,14.54524372159676,-9.812532583212825
Gravina,1700,16.417,40.817,25.77200909398787,-23.042711546402494
Graz,1700,15.45,47.067,45.30547667636737,-26.91134916938075
Great-Yarmouth,1700,1.73,52.606,55.48953435588311,-62.604767400380226
Greenock,1700,-4.763,55.951,44.79371716679642,-31.472134979409763
Greenwich,1700,0.009,51.479,65.09041390957645,-54.31242189984965
Grenoble,1700,5.717,45.167,52.93497491685605,-26.590867051369674
Groningen,1700,6.55,53.217,54.29033916991644,-27.40306051986717
Gualdalajara,1700,-3.17,40.63,52.050003684380435,-47.71232865352229
Gyoer (Raab),1700,17.633,47.683,41.65853700344535,-11.322062684728236
Haarlem,1700,4.65,52.367,62.04394558477997,-28.59149552190506
Halberstadt,1700,11.05,51.9,67.21827913909804,-191.2153044299717
Halifax,1700,-1.856,53.726,14.032726705153022,-11.240756241464778
Halle,1700,12.0,51.5,64.4700537873576,-303.39633744323913
Hamburg,1700,10.0,53.55,66.5321514530759,-41.883529358314355
Hanau,1700,8.917,50.133,58.17975857879918,-157.06615976353464
Hannover,1700,9.717,52.367,63.620194246133096,-152.2733975578027
Heidelberg,1700,8.72,49.42,56.814544358987284,-115.43372923959103
Hildesheim,1700,9.967,52.15,65.42002539111357,-110.20571889656328
Hinojosa-del-Duque,1700,-5.15,38.5,26.7023707401475,-11.67987053799787
Hondschoote,1700,2.583,50.983,27.33581357592289,-12.804259882295298
Hoorn,1700,5.067,52.65,61.03174643048039,-33.05284042182014
Huddersfield,1700,-1.781,53.645,16.26808682192113,-15.403999293859139
Huesca,1700,-0.417,42.133,41.46932000372075,-64.75104535276989
Hull,1700,-0.339,53.75,38.25749872947174,-64.70373577262905
"Iasa (Iasi, Jassy, Iasey)",1700,27.6,47.167,15.439387768304005,-11.275449933568067
Ieper (Ypres),1700,2.883,50.85,17.575688665838136,-13.604883546217293
Innsbruck,1700,11.4,47.267,48.64133246169349,-48.490725328844924
Inverness,1700,-4.227,57.48,36.487433525564406,-28.69663961114685
"Ioannina (Cassiope, Janina, Yanina, Yania, Yannina)",1700,20.83,39.67,14.511629495452906,-16.65297220957745
Ipswich,1700,1.158,52.056,54.27278198317778,-63.90578085425346
"Iraklion (Candie, Candia, Heraklion, Heracleion, Kandiye)",1700,25.15,35.33,24.188493512368613,-33.890399693817955
Issoudin,1700,2.0,46.95,53.23909535719124,-36.00647663126606
Jaen (Djayyan),1700,-3.783,37.767,20.06745349805476,-16.65297220957745
Jaroslav (Jaroslaw),1700,22.683,50.017,26.380718257482005,-13.70400838079811
Jativa (Shatiba),1700,-0.517,38.983,22.375117760895325,-17.735415403199983
Jerez de la Frontera (Sharish),1700,-6.133,36.683,26.656250270498013,-12.327825260701085
Jerez-de-los-Caballeros,1700,-6.767,38.317,32.34372287673955,-30.270246360117348
Jihlava (Iglau),1700,15.583,49.4,52.11857686454933,-7.803798243495792
Kampen,1700,5.917,52.55,51.91042015036987,-23.040401623786693
Karlskrona,1700,15.583,56.167,62.14014132397703,-53.47292667365542
Kassel,1700,9.5,51.317,64.66324823324152,-230.89778513311848
"Kerkira (Corfu, Corfou, Kerkyra)",1700,19.93,39.6,6.7060803503043225,-12.489729157183085
"Khios (Chios, Scio)",1700,26.12,38.38,23.868548624955764,-12.753934966277342
Kilkenny,1700,-7.252,52.654,29.806382989130775,-14.965597184553976
King's Lynn,1700,0.394,52.758,59.62235898622394,-30.432150256599343
Klagenfurt,1700,14.305,46.625,43.36277396572815,-11.632749905488923
"Kobenhaven (Copenhagen, Kopenhagen)",1700,12.583,55.667,57.366017143411085,-244.38236717554904
Koeln,1700,6.95,50.933,48.8386873088058,-181.10107277915478
Kortrijk (Courtrai),1700,3.267,50.833,32.54837660555699,-3.9790075839838073
Krakow (Krakau),1700,19.917,50.083,29.058894082270328,-38.837110188764555
Krefeld,1700,6.567,51.333,52.16200690907888,-145.86962844826746
Kutna Hora (Kuttenberg),1700,15.267,49.95,49.356260635003395,-30.677897242330953
La Coruna,1700,-8.383,43.367,38.552676078116896,-35.68940106665067
La Rochelle,1700,-1.15,46.167,46.02297582957625,-75.30265871018302
Lanciano,1700,14.383,42.233,37.56682572365038,-93.67296867887315
Laon,1700,3.617,49.567,39.85858353192663,-31.568859949574417
Laval,1700,-0.767,48.067,53.137729678877044,-39.30506787639822
Le Havre,1700,0.133,49.5,58.4739757676501,-68.10206551817477
Le Mans,1700,0.2,48.0,56.685738430397976,-20.21770634696832
Le Puy (- en Velay),1700,3.88,45.03,49.372981004103096,-42.39962608643382
Lecce,1700,18.183,40.383,23.16205486247124,-42.720550867183064
Leeds,1700,-1.537,53.806,23.693792396003797,-29.142701366760537
Leeuwarden,1700,5.783,53.2,45.241297094960366,-13.839770925135875
Leicester,1700,-1.135,52.635,48.92990769001194,-94.62456709084901
Leiden,1700,4.5,52.15,68.9011490331166,-30.14482875509214
Leipzig,1700,12.333,51.3,67.70778238685372,-622.5089174092669
Leon (Liyun),1700,-5.567,42.6,41.670201406837975,-47.22059307343724
Lerida (Larida),1700,0.617,41.617,25.688430079293447,-46.62832218681686
"Leuven (Loewen, Louvain)",1700,4.7,50.883,64.26298410551932,-26.980947768130765
Liberec (Reichenberg),1700,15.05,50.783,52.67672452083715,-65.04199927063608
Licata,1700,13.933,37.1,11.556644154906449,-2.5434531418578112
"Liege (Luik, Luettich)",1700,5.567,50.633,42.65312682584542,-11.65974929225062
Lier,1700,4.567,51.133,62.18976042548614,-23.789128094628417
Lille (Rijssel),1700,3.067,50.633,32.05659452351247,-6.627858845408145
Limerick,1700,-8.623,52.665,21.714836994684212,-10.80857196269241
Limoges,1700,1.25,45.85,42.07255179243955,-75.74789442550853
Linz,1700,14.3,48.3,45.41336503544217,-37.495753620397586
Liria,1700,-0.6,39.633,33.605882121616474,-42.71487371756616
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1700,-9.133,38.717,34.23930134079523,-42.263224925821554
Lisieux,1700,0.233,49.15,58.55326470861634,-40.822911041533615
Liverpool,1700,-2.94,53.416,31.3954651912234,-47.46097079729573
Livorno,1700,10.317,43.55,59.88564162325716,-23.113750006575767
"Ljubljana (Emona, Laibach)",1700,14.514,46.055,31.908333362195997,-13.411590118784696
Llerena,1700,-6.017,38.233,24.765685843679087,-7.956420055687003
Llucera,1700,15.333,41.5,25.522956704254938,-20.336285854543014
Lodi,1700,9.5,45.317,42.312548033105124,-7.328171117547522
Loja (Lawsha),1700,-4.15,37.167,16.52449153736965,-13.831218585176826
Lokeren,1700,3.983,51.1,59.32641081319862,-20.2063371985775
London,1700,-0.105,51.517,54.25459421512396,-67.95337826630353
Londonderry,1700,-7.333,55.0,33.93732156995454,-32.09166519553987
Lorca (Lurka),1700,-1.7,37.667,28.70727776323044,-8.68676675355362
Lucca,1700,10.483,43.833,50.44707400725774,-19.131517521676802
Lucena,1700,-4.483,37.4,25.146594844903777,-25.90988005713613
Luebeck,1700,10.7,53.867,58.39256497703085,-88.91047094469475
Lueneburg,1700,10.4,53.25,65.94846097713753,-66.52759470148595
Luneville,1700,6.5,48.6,51.37531157245997,-65.14066760926818
Luxemburg (Luxembourg),1700,6.15,49.6,49.63707860461885,-21.322534482817517
Lyon,1700,4.85,45.75,48.463420432478976,-118.06263422748344
Maastricht,1700,5.683,50.85,49.49257561842065,-16.4332454929233
Macclesfield,1700,-2.127,53.258,19.51764232873179,-32.26513365605631
Macerata,1700,13.45,43.3,52.288249111379365,-150.47149889368197
Macon,1700,4.833,46.3,53.90196085721978,-74.83822820300655
Maddaloni,1700,14.383,41.033,28.455112227977896,-32.53574445446194
Madrid (Madjrit),1700,-3.683,40.4,44.41836033566561,-72.37954373895889
Magdeburg,1700,11.667,52.167,59.019351992979345,-525.1336361588003
Mainz,1700,8.273,49.998,57.343840363693005,-181.43847846609333
Malaga (Malaka),1700,-4.417,36.717,18.937641643526433,-2.3586454010219065
Manchester,1700,-2.249,53.483,10.968667534767789,-14.571350683380265
Mannheim,1700,8.465,49.488,62.799542031738255,-213.75031516921172
Manresa,1700,1.833,41.733,36.13298333731312,-47.14260515211262
Mantua,1700,10.8,45.15,63.578496926758454,-19.02949011865256
Marchena,1700,-5.4,37.33,12.484402427757548,-2.5154659726536113
Marsala,1700,12.433,37.8,23.669590384219344,-13.096868768990598
Marseille,1700,5.4,43.3,49.71758478864156,-19.76921997115046
Martina Franca,1700,17.333,40.7,31.894401103182652,-23.6472806132573
Mascali,1700,15.2,37.75,19.479476877916106,-2.9384505887480405
Mataro,1700,2.45,41.533,37.66346371239334,-57.55071278309854
Matera,1700,16.6,40.667,31.376104762965486,-18.5160107672118
Mazzarino,1700,14.217,37.3,15.277396104980246,-3.6263168650815967
Mechelen (Malines),1700,4.467,51.033,58.338146128819915,-22.54015517891011
Mecklenburg,1700,11.467,53.85,65.63217710180604,-206.35616082129803
Medina de rio Seco,1700,-5.033,41.883,37.30855500314054,-38.59673246490606
Medina del Campo,1700,-4.917,41.3,34.6178917116116,-19.43094569870487
Melfi,1700,15.65,41.0,17.67474788507211,-17.961420026044248
Merida (Marida),1700,-6.333,38.917,24.760671806442343,-30.478408512737065
Messina,1700,15.567,38.183,17.244116761147993,-4.673135193912358
Metz,1700,6.167,49.133,53.017372783097116,-101.82103008141641
Milano,1700,9.2,45.467,33.051548742362975,-18.4989816289633
Miskolc,1700,20.783,48.1,12.864245998823458,-10.535063669122106
Mistretta,1700,14.37,37.93,19.570326349127775,-4.3466239963688755
Modena,1700,10.917,44.667,67.43581132454447,-21.826612723551285
Modica,1700,14.767,36.867,18.937641643526433,-3.3034808842213246
Molfetta,1700,16.6,41.2,20.498084621978883,-5.233282933382168
Mondovi,1700,7.817,44.383,33.510463777650166,-19.307039655478857
Monopoli,1700,17.3,40.95,28.93941576263619,-23.126875231708002
Mons (Bergen),1700,3.933,50.45,45.25831258331502,-6.9610849265823775
Montauban,1700,1.35,44.017,37.32417320356734,-33.978840679948874
Montoro,1700,-4.383,38.017,30.022834625981243,-21.15755642621383
Montpellier,1700,3.883,43.6,41.75144276592175,-22.968684815718095
Monza,1700,9.267,45.583,52.769109405119565,-21.95149961741319
